day,timestamp,emeralds_value,emeralds_pnl_increment,tomatoes_value,tomatoes_pnl_increment,portfolio_value_total,pnl_increment_total
-2,45300,253.0,0.0,292.5,0.5,545.5,0.5
-2,45400,253.0,0.0,292.5,0.0,545.5,0.0
-2,45500,253.0,0.0,292.5,0.0,545.5,0.0
-2,45600,253.0,0.0,293.0,0.5,546.0,0.5
-2,45700,253.0,0.0,293.0,0.0,546.0,0.0
-2,45800,253.0,0.0,293.5,0.5,546.5,0.5
-2,45900,253.0,0.0,293.0,-0.5,546.0,-0.5
-2,46000,233.0,-20.0,293.5,0.5,526.5,-19.5
-2,46100,253.0,20.0,293.5,0.0,546.5,20.0
-2,46200,253.0,0.0,295.5,2.0,548.5,2.0
-2,46300,253.0,0.0,293.0,-2.5,546.0,-2.5
-2,46400,253.0,0.0,293.0,0.0,546.0,0.0
-2,46500,253.0,0.0,294.0,1.0,547.0,1.0
-2,46600,253.0,0.0,294.0,0.0,547.0,0.0
-2,46700,253.0,0.0,294.0,0.0,547.0,0.0
-2,46800,253.0,0.0,290.5,-3.5,543.5,-3.5
-2,46900,253.0,0.0,293.5,3.0,546.5,3.0
-2,47000,253.0,0.0,293.5,0.0,546.5,0.0
-2,47100,253.0,0.0,294.5,1.0,547.5,1.0
-2,47200,253.0,0.0,297.5,3.0,550.5,3.0
-2,47300,253.0,0.0,295.5,-2.0,548.5,-2.0
-2,47400,253.0,0.0,296.0,0.5,549.0,0.5
-2,47500,253.0,0.0,296.5,0.5,549.5,0.5
-2,47600,253.0,0.0,295.5,-1.0,548.5,-1.0
-2,47700,253.0,0.0,296.0,0.5,549.0,0.5
-2,47800,253.0,0.0,296.0,0.0,549.0,0.0
-2,47900,253.0,0.0,295.5,-0.5,548.5,-0.5
-2,48000,253.0,0.0,295.5,0.0,548.5,0.0
-2,48100,253.0,0.0,294.5,-1.0,547.5,-1.0
-2,48200,253.0,0.0,294.5,0.0,547.5,0.0
-2,48300,253.0,0.0,295.0,0.5,548.0,0.5
-2,48400,253.0,0.0,294.5,-0.5,547.5,-0.5
-2,48500,253.0,0.0,295.0,0.5,548.0,0.5
-2,48600,253.0,0.0,295.0,0.0,548.0,0.0
-2,48700,253.0,0.0,294.5,-0.5,547.5,-0.5
-2,48800,253.0,0.0,294.0,-0.5,547.0,-0.5
-2,48900,253.0,0.0,294.5,0.5,547.5,0.5
-2,49000,253.0,0.0,295.0,0.5,548.0,0.5
-2,49100,253.0,0.0,295.5,0.5,548.5,0.5
-2,49200,253.0,0.0,295.5,0.0,548.5,0.0
-2,49300,253.0,0.0,296.0,0.5,549.0,0.5
-2,49400,233.0,-20.0,295.0,-1.0,528.0,-21.0
-2,49500,253.0,20.0,295.5,0.5,548.5,20.5
-2,49600,253.0,0.0,296.0,0.5,549.0,0.5
-2,49700,253.0,0.0,295.5,-0.5,548.5,-0.5
-2,49800,253.0,0.0,296.0,0.5,549.0,0.5
-2,49900,253.0,0.0,296.0,0.0,549.0,0.0
-2,50000,253.0,0.0,296.5,0.5,549.5,0.5
-2,50100,253.0,0.0,296.5,0.0,549.5,0.0
-2,50200,253.0,0.0,297.0,0.5,550.0,0.5
-2,50300,253.0,0.0,298.0,1.0,551.0,1.0
-2,50400,253.0,0.0,296.0,-2.0,549.0,-2.0
-2,50500,253.0,0.0,296.0,0.0,549.0,0.0
-2,50600,253.0,0.0,296.0,0.0,549.0,0.0
-2,50700,253.0,0.0,296.0,0.0,549.0,0.0
-2,50800,253.0,0.0,296.5,0.5,549.5,0.5
-2,50900,253.0,0.0,297.0,0.5,550.0,0.5
-2,51000,253.0,0.0,297.0,0.0,550.0,0.0
-2,51100,253.0,0.0,297.0,0.0,550.0,0.0
-2,51200,253.0,0.0,297.0,0.0,550.0,0.0
-2,51300,253.0,0.0,297.5,0.5,550.5,0.5
-2,51400,253.0,0.0,297.0,-0.5,550.0,-0.5
-2,51500,253.0,0.0,309.0,12.0,562.0,12.0
-2,51600,253.0,0.0,312.0,3.0,565.0,3.0
-2,51700,253.0,0.0,309.0,-3.0,562.0,-3.0
-2,51800,273.0,20.0,309.0,0.0,582.0,20.0
-2,51900,253.0,-20.0,306.0,-3.0,559.0,-23.0
-2,52000,253.0,0.0,306.0,0.0,559.0,0.0
-2,52100,253.0,0.0,304.5,-1.5,557.5,-1.5
-2,52200,253.0,0.0,304.5,0.0,557.5,0.0
-2,52300,253.0,0.0,312.0,7.5,565.0,7.5
-2,52400,253.0,0.0,303.0,-9.0,556.0,-9.0
-2,52500,253.0,0.0,303.0,0.0,556.0,0.0
-2,52600,253.0,0.0,301.5,-1.5,554.5,-1.5
-2,52700,253.0,0.0,303.0,1.5,556.0,1.5
-2,52800,253.0,0.0,303.0,0.0,556.0,0.0
-2,52900,253.0,0.0,303.0,0.0,556.0,0.0
-2,53000,253.0,0.0,303.0,0.0,556.0,0.0
-2,53100,253.0,0.0,303.0,0.0,556.0,0.0
-2,53200,253.0,0.0,301.5,-1.5,554.5,-1.5
-2,53300,253.0,0.0,303.0,1.5,556.0,1.5
-2,53400,253.0,0.0,303.0,0.0,556.0,0.0
-2,53500,295.0,42.0,300.0,-3.0,595.0,39.0
-2,53600,291.0,-4.0,301.5,1.5,592.5,-2.5
-2,53700,295.0,4.0,298.5,-3.0,593.5,1.0
-2,53800,295.0,0.0,286.5,-12.0,581.5,-12.0
-2,53900,295.0,0.0,297.0,10.5,592.0,10.5
-2,54000,295.0,0.0,295.5,-1.5,590.5,-1.5
-2,54100,295.0,0.0,294.0,-1.5,589.0,-1.5
-2,54200,295.0,0.0,294.0,0.0,589.0,0.0
-2,54300,295.0,0.0,295.5,1.5,590.5,1.5
-2,54400,295.0,0.0,292.5,-3.0,587.5,-3.0
-2,54500,295.0,0.0,295.5,3.0,590.5,3.0
-2,54600,295.0,0.0,294.0,-1.5,589.0,-1.5
-2,54700,295.0,0.0,292.5,-1.5,587.5,-1.5
-2,54800,295.0,0.0,294.0,1.5,589.0,1.5
-2,54900,295.0,0.0,294.0,0.0,589.0,0.0
-2,55000,295.0,0.0,286.5,-7.5,581.5,-7.5
-2,55100,295.0,0.0,294.0,7.5,589.0,7.5
-2,55200,295.0,0.0,295.5,1.5,590.5,1.5
-2,55300,295.0,0.0,294.0,-1.5,589.0,-1.5
-2,55400,295.0,0.0,294.0,0.0,589.0,0.0
-2,55500,295.0,0.0,292.5,-1.5,587.5,-1.5
-2,55600,295.0,0.0,294.0,1.5,589.0,1.5
-2,55700,295.0,0.0,294.0,0.0,589.0,0.0
-2,55800,295.0,0.0,292.5,-1.5,587.5,-1.5
-2,55900,295.0,0.0,294.0,1.5,589.0,1.5
-2,56000,295.0,0.0,295.5,1.5,590.5,1.5
-2,56100,295.0,0.0,295.5,0.0,590.5,0.0
-2,56200,295.0,0.0,297.0,1.5,592.0,1.5
-2,56300,295.0,0.0,300.0,3.0,595.0,3.0
-2,56400,295.0,0.0,297.0,-3.0,592.0,-3.0
-2,56500,295.0,0.0,297.0,0.0,592.0,0.0
-2,56600,295.0,0.0,297.0,0.0,592.0,0.0
-2,56700,295.0,0.0,295.5,-1.5,590.5,-1.5
-2,56800,295.0,0.0,298.5,3.0,593.5,3.0
-2,56900,295.0,0.0,298.5,0.0,593.5,0.0
-2,57000,295.0,0.0,298.5,0.0,593.5,0.0
-2,57100,295.0,0.0,300.0,1.5,595.0,1.5
-2,57200,295.0,0.0,303.0,3.0,598.0,3.0
-2,57300,295.0,0.0,300.0,-3.0,595.0,-3.0
-2,57400,295.0,0.0,300.0,0.0,595.0,0.0
-2,57500,295.0,0.0,298.5,-1.5,593.5,-1.5
-2,57600,295.0,0.0,297.0,-1.5,592.0,-1.5
-2,57700,295.0,0.0,298.5,1.5,593.5,1.5
-2,57800,295.0,0.0,297.0,-1.5,592.0,-1.5
-2,57900,295.0,0.0,297.0,0.0,592.0,0.0
-2,58000,295.0,0.0,304.5,7.5,599.5,7.5
-2,58100,295.0,0.0,297.0,-7.5,592.0,-7.5
-2,58200,295.0,0.0,297.0,0.0,592.0,0.0
-2,58300,295.0,0.0,298.5,1.5,593.5,1.5
-2,58400,295.0,0.0,301.5,3.0,596.5,3.0
-2,58500,295.0,0.0,303.0,1.5,598.0,1.5
-2,58600,295.0,0.0,304.5,1.5,599.5,1.5
-2,58700,295.0,0.0,304.5,0.0,599.5,0.0
-2,58800,295.0,0.0,304.5,0.0,599.5,0.0
-2,58900,295.0,0.0,304.5,0.0,599.5,0.0
-2,59000,295.0,0.0,304.5,0.0,599.5,0.0
-2,59100,295.0,0.0,304.5,0.0,599.5,0.0
-2,59200,295.0,0.0,304.5,0.0,599.5,0.0
-2,59300,295.0,0.0,306.0,1.5,601.0,1.5
-2,59400,295.0,0.0,306.0,0.0,601.0,0.0
-2,59500,295.0,0.0,303.0,-3.0,598.0,-3.0
-2,59600,295.0,0.0,306.0,3.0,601.0,3.0
-2,59700,295.0,0.0,307.5,1.5,602.5,1.5
-2,59800,295.0,0.0,298.5,-9.0,593.5,-9.0
-2,59900,295.0,0.0,309.0,10.5,604.0,10.5
-2,60000,295.0,0.0,307.5,-1.5,602.5,-1.5
-2,60100,295.0,0.0,310.5,3.0,605.5,3.0
-2,60200,295.0,0.0,310.5,0.0,605.5,0.0
-2,60300,295.0,0.0,310.5,0.0,605.5,0.0
-2,60400,295.0,0.0,312.0,1.5,607.0,1.5
-2,60500,295.0,0.0,309.0,-3.0,604.0,-3.0
-2,60600,295.0,0.0,307.5,-1.5,602.5,-1.5
-2,60700,295.0,0.0,304.5,-3.0,599.5,-3.0
-2,60800,295.0,0.0,304.5,0.0,599.5,0.0
-2,60900,295.0,0.0,306.0,1.5,601.0,1.5
-2,61000,295.0,0.0,310.5,4.5,605.5,4.5
-2,61100,295.0,0.0,310.5,0.0,605.5,0.0
-2,61200,295.0,0.0,310.5,0.0,605.5,0.0
-2,61300,295.0,0.0,310.5,0.0,605.5,0.0
-2,61400,295.0,0.0,307.5,-3.0,602.5,-3.0
-2,61500,295.0,0.0,310.5,3.0,605.5,3.0
-2,61600,295.0,0.0,310.5,0.0,605.5,0.0
-2,61700,295.0,0.0,310.5,0.0,605.5,0.0
-2,61800,295.0,0.0,309.0,-1.5,604.0,-1.5
-2,61900,295.0,0.0,310.5,1.5,605.5,1.5
-2,62000,295.0,0.0,309.0,-1.5,604.0,-1.5
-2,62100,295.0,0.0,309.0,0.0,604.0,0.0
-2,62200,295.0,0.0,310.5,1.5,605.5,1.5
-2,62300,295.0,0.0,312.0,1.5,607.0,1.5
-2,62400,295.0,0.0,312.0,0.0,607.0,0.0
-2,62500,295.0,0.0,312.0,0.0,607.0,0.0
-2,62600,295.0,0.0,313.5,1.5,608.5,1.5
-2,62700,295.0,0.0,312.0,-1.5,607.0,-1.5
-2,62800,295.0,0.0,312.0,0.0,607.0,0.0
-2,62900,330.0,35.0,312.0,0.0,642.0,35.0
-2,63000,330.0,0.0,304.5,-7.5,634.5,-7.5
-2,63100,330.0,0.0,315.0,10.5,645.0,10.5
-2,63200,330.0,0.0,316.5,1.5,646.5,1.5
-2,63300,330.0,0.0,316.5,0.0,646.5,0.0
-2,63400,330.0,0.0,318.0,1.5,648.0,1.5
-2,63500,330.0,0.0,316.5,-1.5,646.5,-1.5
-2,63600,330.0,0.0,319.5,3.0,649.5,3.0
-2,63700,330.0,0.0,319.5,0.0,649.5,0.0
-2,63800,330.0,0.0,322.5,3.0,652.5,3.0
-2,63900,330.0,0.0,324.0,1.5,654.0,1.5
-2,64000,330.0,0.0,324.0,0.0,654.0,0.0
-2,64100,330.0,0.0,325.5,1.5,655.5,1.5
-2,64200,330.0,0.0,322.5,-3.0,652.5,-3.0
-2,64300,330.0,0.0,322.5,0.0,652.5,0.0
-2,64400,330.0,0.0,322.5,0.0,652.5,0.0
-2,64500,314.0,-16.0,324.0,1.5,638.0,-14.5
-2,64600,330.0,16.0,324.0,0.0,654.0,16.0
-2,64700,330.0,0.0,324.0,0.0,654.0,0.0
-2,64800,330.0,0.0,325.5,1.5,655.5,1.5
-2,64900,346.0,16.0,325.5,0.0,671.5,16.0
-2,65000,330.0,-16.0,354.0,28.5,684.0,12.5
-2,65100,330.0,0.0,353.0,-1.0,683.0,-1.0
-2,65200,330.0,0.0,353.0,0.0,683.0,0.0
-2,65300,330.0,0.0,347.0,-6.0,677.0,-6.0
-2,65400,330.0,0.0,351.0,4.0,681.0,4.0
-2,65500,365.0,35.0,351.0,0.0,716.0,35.0
-2,65600,365.0,0.0,351.0,0.0,716.0,0.0
-2,65700,365.0,0.0,351.0,0.0,716.0,0.0
-2,65800,365.0,0.0,350.0,-1.0,715.0,-1.0
-2,65900,365.0,0.0,349.0,-1.0,714.0,-1.0
-2,66000,365.0,0.0,349.0,0.0,714.0,0.0
-2,66100,365.0,0.0,351.0,2.0,716.0,2.0
-2,66200,365.0,0.0,349.0,-2.0,714.0,-2.0
-2,66300,365.0,0.0,348.0,-1.0,713.0,-1.0
-2,66400,365.0,0.0,348.0,0.0,713.0,0.0
-2,66500,365.0,0.0,349.0,1.0,714.0,1.0
-2,66600,365.0,0.0,349.0,0.0,714.0,0.0
-2,66700,365.0,0.0,349.0,0.0,714.0,0.0
-2,66800,365.0,0.0,349.0,0.0,714.0,0.0
-2,66900,365.0,0.0,355.0,6.0,720.0,6.0
-2,67000,365.0,0.0,348.0,-7.0,713.0,-7.0
-2,67100,365.0,0.0,348.0,0.0,713.0,0.0
-2,67200,365.0,0.0,348.0,0.0,713.0,0.0
-2,67300,365.0,0.0,349.0,1.0,714.0,1.0
-2,67400,365.0,0.0,349.0,0.0,714.0,0.0
-2,67500,361.0,-4.0,349.0,0.0,710.0,-4.0
-2,67600,365.0,4.0,347.0,-2.0,712.0,2.0
-2,67700,365.0,0.0,349.0,2.0,714.0,2.0
-2,67800,365.0,0.0,348.0,-1.0,713.0,-1.0
-2,67900,365.0,0.0,348.0,0.0,713.0,0.0
-2,68000,365.0,0.0,347.0,-1.0,712.0,-1.0
-2,68100,365.0,0.0,347.0,0.0,712.0,0.0
-2,68200,365.0,0.0,346.0,-1.0,711.0,-1.0
-2,68300,365.0,0.0,345.0,-1.0,710.0,-1.0
-2,68400,365.0,0.0,346.0,1.0,711.0,1.0
-2,68500,365.0,0.0,346.0,0.0,711.0,0.0
-2,68600,365.0,0.0,348.0,2.0,713.0,2.0
-2,68700,365.0,0.0,347.0,-1.0,712.0,-1.0
-2,68800,365.0,0.0,349.0,2.0,714.0,2.0
-2,68900,365.0,0.0,350.0,1.0,715.0,1.0
-2,69000,365.0,0.0,380.0,30.0,745.0,30.0
-2,69100,361.0,-4.0,378.5,-1.5,739.5,-5.5
-2,69200,365.0,4.0,377.0,-1.5,742.0,2.5
-2,69300,365.0,0.0,380.0,3.0,745.0,3.0
-2,69400,365.0,0.0,378.5,-1.5,743.5,-1.5
-2,69500,365.0,0.0,377.0,-1.5,742.0,-1.5
-2,69600,365.0,0.0,377.0,0.0,742.0,0.0
-2,69700,365.0,0.0,378.5,1.5,743.5,1.5
-2,69800,365.0,0.0,378.5,0.0,743.5,0.0
-2,69900,365.0,0.0,380.0,1.5,745.0,1.5
-2,70000,365.0,0.0,393.5,13.5,758.5,13.5
-2,70100,365.0,0.0,383.0,-10.5,748.0,-10.5
-2,70200,365.0,0.0,381.5,-1.5,746.5,-1.5
-2,70300,361.0,-4.0,383.0,1.5,744.0,-2.5
-2,70400,365.0,4.0,381.5,-1.5,746.5,2.5
-2,70500,365.0,0.0,384.5,3.0,749.5,3.0
-2,70600,365.0,0.0,384.5,0.0,749.5,0.0
-2,70700,365.0,0.0,384.5,0.0,749.5,0.0
-2,70800,365.0,0.0,386.0,1.5,751.0,1.5
-2,70900,365.0,0.0,386.0,0.0,751.0,0.0
-2,71000,365.0,0.0,386.0,0.0,751.0,0.0
-2,71100,365.0,0.0,386.0,0.0,751.0,0.0
-2,71200,365.0,0.0,392.0,6.0,757.0,6.0
-2,71300,361.0,-4.0,386.0,-6.0,747.0,-10.0
-2,71400,365.0,4.0,386.0,0.0,751.0,4.0
-2,71500,365.0,0.0,375.5,-10.5,740.5,-10.5
-2,71600,365.0,0.0,387.5,12.0,752.5,12.0
-2,71700,365.0,0.0,384.5,-3.0,749.5,-3.0
-2,71800,365.0,0.0,384.5,0.0,749.5,0.0
-2,71900,369.0,4.0,384.5,0.0,753.5,4.0
-2,72000,365.0,-4.0,384.5,0.0,749.5,-4.0
-2,72100,365.0,0.0,386.0,1.5,751.0,1.5
-2,72200,365.0,0.0,383.0,-3.0,748.0,-3.0
-2,72300,365.0,0.0,383.0,0.0,748.0,0.0
-2,72400,365.0,0.0,387.5,4.5,752.5,4.5
-2,72500,365.0,0.0,389.0,1.5,754.0,1.5
-2,72600,365.0,0.0,389.0,0.0,754.0,0.0
-2,72700,365.0,0.0,389.0,0.0,754.0,0.0
-2,72800,365.0,0.0,387.5,-1.5,752.5,-1.5
-2,72900,365.0,0.0,390.5,3.0,755.5,3.0
-2,73000,365.0,0.0,389.0,-1.5,754.0,-1.5
-2,73100,365.0,0.0,390.5,1.5,755.5,1.5
-2,73200,365.0,0.0,390.5,0.0,755.5,0.0
-2,73300,365.0,0.0,387.5,-3.0,752.5,-3.0
-2,73400,369.0,4.0,419.0,31.5,788.0,35.5
-2,73500,365.0,-4.0,419.0,0.0,784.0,-4.0
-2,73600,365.0,0.0,419.0,0.0,784.0,0.0
-2,73700,365.0,0.0,419.0,0.0,784.0,0.0
-2,73800,365.0,0.0,414.0,-5.0,779.0,-5.0
-2,73900,365.0,0.0,418.0,4.0,783.0,4.0
-2,74000,365.0,0.0,419.0,1.0,784.0,1.0
-2,74100,365.0,0.0,418.0,-1.0,783.0,-1.0
-2,74200,365.0,0.0,420.0,2.0,785.0,2.0
-2,74300,365.0,0.0,419.0,-1.0,784.0,-1.0
-2,74400,365.0,0.0,415.0,-4.0,780.0,-4.0
-2,74500,365.0,0.0,420.0,5.0,785.0,5.0
-2,74600,365.0,0.0,420.0,0.0,785.0,0.0
-2,74700,365.0,0.0,420.0,0.0,785.0,0.0
-2,74800,365.0,0.0,420.0,0.0,785.0,0.0
-2,74900,365.0,0.0,421.0,1.0,786.0,1.0
-2,75000,365.0,0.0,422.0,1.0,787.0,1.0
-2,75100,365.0,0.0,424.0,2.0,789.0,2.0
-2,75200,365.0,0.0,424.0,0.0,789.0,0.0
-2,75300,365.0,0.0,424.0,0.0,789.0,0.0
-2,75400,365.0,0.0,424.0,0.0,789.0,0.0
-2,75500,365.0,0.0,424.0,0.0,789.0,0.0
-2,75600,365.0,0.0,419.0,-5.0,784.0,-5.0
-2,75700,365.0,0.0,424.0,5.0,789.0,5.0
-2,75800,365.0,0.0,423.0,-1.0,788.0,-1.0
-2,75900,365.0,0.0,423.0,0.0,788.0,0.0
-2,76000,365.0,0.0,421.0,-2.0,786.0,-2.0
-2,76100,365.0,0.0,420.0,-1.0,785.0,-1.0
-2,76200,365.0,0.0,423.0,3.0,788.0,3.0
-2,76300,365.0,0.0,421.0,-2.0,786.0,-2.0
-2,76400,365.0,0.0,428.0,7.0,793.0,7.0
-2,76500,365.0,0.0,421.0,-7.0,786.0,-7.0
-2,76600,365.0,0.0,421.0,0.0,786.0,0.0
-2,76700,365.0,0.0,421.0,0.0,786.0,0.0
-2,76800,365.0,0.0,421.0,0.0,786.0,0.0
-2,76900,365.0,0.0,422.0,1.0,787.0,1.0
-2,77000,365.0,0.0,422.0,0.0,787.0,0.0
-2,77100,365.0,0.0,421.0,-1.0,786.0,-1.0
-2,77200,365.0,0.0,421.0,0.0,786.0,0.0
-2,77300,365.0,0.0,419.0,-2.0,784.0,-2.0
-2,77400,365.0,0.0,424.0,5.0,789.0,5.0
-2,77500,365.0,0.0,416.0,-8.0,781.0,-8.0
-2,77600,365.0,0.0,411.0,-5.0,776.0,-5.0
-2,77700,369.0,4.0,417.0,6.0,786.0,10.0
-2,77800,365.0,-4.0,417.0,0.0,782.0,-4.0
-2,77900,365.0,0.0,416.0,-1.0,781.0,-1.0
-2,78000,365.0,0.0,418.0,2.0,783.0,2.0
-2,78100,365.0,0.0,417.0,-1.0,782.0,-1.0
-2,78200,369.0,4.0,419.0,2.0,788.0,6.0
-2,78300,365.0,-4.0,419.0,0.0,784.0,-4.0
-2,78400,365.0,0.0,419.0,0.0,784.0,0.0
-2,78500,365.0,0.0,419.0,0.0,784.0,0.0
-2,78600,365.0,0.0,418.0,-1.0,783.0,-1.0
-2,78700,365.0,0.0,419.0,1.0,784.0,1.0
-2,78800,365.0,0.0,420.0,1.0,785.0,1.0
-2,78900,365.0,0.0,420.0,0.0,785.0,0.0
-2,79000,365.0,0.0,421.0,1.0,786.0,1.0
-2,79100,365.0,0.0,415.0,-6.0,780.0,-6.0
-2,79200,365.0,0.0,420.0,5.0,785.0,5.0
-2,79300,365.0,0.0,419.0,-1.0,784.0,-1.0
-2,79400,365.0,0.0,419.0,0.0,784.0,0.0
-2,79500,365.0,0.0,419.0,0.0,784.0,0.0
-2,79600,365.0,0.0,419.0,0.0,784.0,0.0
-2,79700,365.0,0.0,419.0,0.0,784.0,0.0
-2,79800,365.0,0.0,422.0,3.0,787.0,3.0
-2,79900,365.0,0.0,422.0,0.0,787.0,0.0
-2,80000,365.0,0.0,421.0,-1.0,786.0,-1.0
-2,80100,365.0,0.0,421.0,0.0,786.0,0.0
-2,80200,365.0,0.0,418.0,-3.0,783.0,-3.0
-2,80300,365.0,0.0,418.0,0.0,783.0,0.0
-2,80400,365.0,0.0,425.0,7.0,790.0,7.0
-2,80500,365.0,0.0,418.0,-7.0,783.0,-7.0
-2,80600,369.0,4.0,419.0,1.0,788.0,5.0
-2,80700,365.0,-4.0,419.0,0.0,784.0,-4.0
-2,80800,365.0,0.0,418.0,-1.0,783.0,-1.0
-2,80900,365.0,0.0,417.0,-1.0,782.0,-1.0
-2,81000,365.0,0.0,416.0,-1.0,781.0,-1.0
-2,81100,365.0,0.0,416.0,0.0,781.0,0.0
-2,81200,365.0,0.0,416.0,0.0,781.0,0.0
-2,81300,365.0,0.0,417.0,1.0,782.0,1.0
-2,81400,365.0,0.0,417.0,0.0,782.0,0.0
-2,81500,365.0,0.0,416.0,-1.0,781.0,-1.0
-2,81600,365.0,0.0,415.0,-1.0,780.0,-1.0
-2,81700,365.0,0.0,415.0,0.0,780.0,0.0
-2,81800,365.0,0.0,416.0,1.0,781.0,1.0
-2,81900,365.0,0.0,422.0,6.0,787.0,6.0
-2,82000,365.0,0.0,416.0,-6.0,781.0,-6.0
-2,82100,365.0,0.0,408.0,-8.0,773.0,-8.0
-2,82200,365.0,0.0,417.0,9.0,782.0,9.0
-2,82300,365.0,0.0,416.0,-1.0,781.0,-1.0
-2,82400,365.0,0.0,416.0,0.0,781.0,0.0
-2,82500,365.0,0.0,415.0,-1.0,780.0,-1.0
-2,82600,365.0,0.0,416.0,1.0,781.0,1.0
-2,82700,365.0,0.0,416.0,0.0,781.0,0.0
-2,82800,365.0,0.0,416.0,0.0,781.0,0.0
-2,82900,365.0,0.0,413.0,-3.0,778.0,-3.0
-2,83000,365.0,0.0,411.0,-2.0,776.0,-2.0
-2,83100,365.0,0.0,411.0,0.0,776.0,0.0
-2,83200,365.0,0.0,411.0,0.0,776.0,0.0
-2,83300,365.0,0.0,410.0,-1.0,775.0,-1.0
-2,83400,365.0,0.0,409.0,-1.0,774.0,-1.0
-2,83500,365.0,0.0,409.0,0.0,774.0,0.0
-2,83600,365.0,0.0,407.0,-2.0,772.0,-2.0
-2,83700,365.0,0.0,407.0,0.0,772.0,0.0
-2,83800,365.0,0.0,406.0,-1.0,771.0,-1.0
-2,83900,365.0,0.0,406.0,0.0,771.0,0.0
-2,84000,365.0,0.0,405.0,-1.0,770.0,-1.0
-2,84100,365.0,0.0,406.0,1.0,771.0,1.0
-2,84200,365.0,0.0,407.0,1.0,772.0,1.0
-2,84300,421.0,56.0,407.0,0.0,828.0,56.0
-2,84400,421.0,0.0,407.0,0.0,828.0,0.0
-2,84500,421.0,0.0,406.0,-1.0,827.0,-1.0
-2,84600,421.0,0.0,406.0,0.0,827.0,0.0
-2,84700,421.0,0.0,408.0,2.0,829.0,2.0
-2,84800,421.0,0.0,405.0,-3.0,826.0,-3.0
-2,84900,421.0,0.0,405.0,0.0,826.0,0.0
-2,85000,421.0,0.0,404.0,-1.0,825.0,-1.0
-2,85100,421.0,0.0,405.0,1.0,826.0,1.0
-2,85200,421.0,0.0,405.0,0.0,826.0,0.0
-2,85300,421.0,0.0,406.0,1.0,827.0,1.0
-2,85400,421.0,0.0,404.0,-2.0,825.0,-2.0
-2,85500,421.0,0.0,404.0,0.0,825.0,0.0
-2,85600,421.0,0.0,405.0,1.0,826.0,1.0
-2,85700,421.0,0.0,405.0,0.0,826.0,0.0
-2,85800,421.0,0.0,405.0,0.0,826.0,0.0
-2,85900,421.0,0.0,406.0,1.0,827.0,1.0
-2,86000,421.0,0.0,407.0,1.0,828.0,1.0
-2,86100,421.0,0.0,407.0,0.0,828.0,0.0
-2,86200,421.0,0.0,405.0,-2.0,826.0,-2.0
-2,86300,421.0,0.0,405.0,0.0,826.0,0.0
-2,86400,421.0,0.0,405.0,0.0,826.0,0.0
-2,86500,421.0,0.0,403.0,-2.0,824.0,-2.0
-2,86600,421.0,0.0,403.0,0.0,824.0,0.0
-2,86700,421.0,0.0,405.0,2.0,826.0,2.0
-2,86800,421.0,0.0,405.0,0.0,826.0,0.0
-2,86900,421.0,0.0,405.0,0.0,826.0,0.0
-2,87000,421.0,0.0,406.0,1.0,827.0,1.0
-2,87100,421.0,0.0,407.0,1.0,828.0,1.0
-2,87200,421.0,0.0,407.0,0.0,828.0,0.0
-2,87300,421.0,0.0,407.0,0.0,828.0,0.0
-2,87400,421.0,0.0,405.0,-2.0,826.0,-2.0
-2,87500,421.0,0.0,406.0,1.0,827.0,1.0
-2,87600,421.0,0.0,406.0,0.0,827.0,0.0
-2,87700,421.0,0.0,407.0,1.0,828.0,1.0
-2,87800,421.0,0.0,407.0,0.0,828.0,0.0
-2,87900,421.0,0.0,407.0,0.0,828.0,0.0
-2,88000,421.0,0.0,406.0,-1.0,827.0,-1.0
-2,88100,421.0,0.0,406.0,0.0,827.0,0.0
-2,88200,421.0,0.0,406.0,0.0,827.0,0.0
-2,88300,421.0,0.0,407.0,1.0,828.0,1.0
-2,88400,421.0,0.0,409.0,2.0,830.0,2.0
-2,88500,421.0,0.0,410.0,1.0,831.0,1.0
-2,88600,421.0,0.0,409.0,-1.0,830.0,-1.0
-2,88700,421.0,0.0,411.0,2.0,832.0,2.0
-2,88800,421.0,0.0,418.0,7.0,839.0,7.0
-2,88900,421.0,0.0,409.0,-9.0,830.0,-9.0
-2,89000,421.0,0.0,411.0,2.0,832.0,2.0
-2,89100,421.0,0.0,411.0,0.0,832.0,0.0
-2,89200,421.0,0.0,411.0,0.0,832.0,0.0
-2,89300,421.0,0.0,410.0,-1.0,831.0,-1.0
-2,89400,457.0,36.0,408.0,-2.0,865.0,34.0
-2,89500,421.0,-36.0,409.0,1.0,830.0,-35.0
-2,89600,421.0,0.0,410.0,1.0,831.0,1.0
-2,89700,421.0,0.0,409.0,-1.0,830.0,-1.0
-2,89800,421.0,0.0,410.0,1.0,831.0,1.0
-2,89900,421.0,0.0,409.0,-1.0,830.0,-1.0
-2,90000,421.0,0.0,408.0,-1.0,829.0,-1.0
-2,90100,421.0,0.0,408.0,0.0,829.0,0.0
-2,90200,421.0,0.0,409.0,1.0,830.0,1.0
-2,90300,421.0,0.0,409.0,0.0,830.0,0.0
-2,90400,421.0,0.0,409.0,0.0,830.0,0.0
-2,90500,421.0,0.0,409.0,0.0,830.0,0.0
-2,90600,421.0,0.0,408.0,-1.0,829.0,-1.0
